Price,Type,New_building,nFloor,Floor,Height,Sqm,Rooms,Bathrooms,Renovation,Balcony,Currency,District
62000.0,Քարե,Ոչ,5,3,2.8,32,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
28000.0,Պանելային,Ոչ,6,5,2.5,18,1,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
38100000.0,Քարե,Այո,16,16,3.0,67,3,1,Չվերանորոգված,Բաց պատշգամբ,֏,Նոր Նորք
160000.0,Քարե,Ոչ,4,3,3.0,81,2,1,Հին վերանորոգում,Մի քանի պատշգամբ,$,Կենտրոն
47000000.0,Քարե,Ոչ,4,1,2.8,72,3,1,Կապիտալ վերանորոգված,Առկա չէ,֏,Աջափնյակ
320000.0,Մոնոլիտ,Այո,16,10,3.0,58,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
480000.0,Մոնոլիտ,Այո,10,10,3.0,238,3,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
140000.0,Մոնոլիտ,Այո,5,1,3.0,60,3,1,Կապիտալ վերանորոգված,Առկա չէ,$,Աջափնյակ
310000.0,Մոնոլիտ,Այո,10,7,3.0,134,3,2,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
180000.0,Մոնոլիտ,Այո,5,3,2.8,82,3,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
55000.0,Քարե,Ոչ,4,1,2.75,30,1,1,Կապիտալ վերանորոգված,Առկա չէ,$,Աջափնյակ
101000.0,Պանելային,Ոչ,14,14,2.7,85,4,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Ավան
165000.0,Քարե,Ոչ,5,2,2.8,78,3,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Արաբկիր
750000.0,Մոնոլիտ,Այո,9,6,3.0,135,4,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
97000.0,Մոնոլիտ,Այո,17,6,2.8,46,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
102000.0,Քարե,Ոչ,5,5,2.8,84,4,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Շենգավիթ
530000.0,Մոնոլիտ,Այո,16,5,3.2,198,4,3,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
